damesano;coenti;coramo;premio_ganho;sinistro_ocorrido;desp_com;data_competencia
202504;2119;9930,0;1407603,21;479865,54;354915,99;2025-04-01
202504;2143;1710,0;22906922,69;3575897,4;11242320,46;2025-04-01
202504;2143;1950,0;76219914,42;9141423,22;53548276,44;2025-04-01
202504;2143;5240,0;1109120,95;385757,9;543256,54;2025-04-01
202504;2143;5420,0;207720,52;151108,59;129212,42;2025-04-01
202504;2143;9290,0;155472,37;3055,2;113695,34;2025-04-01
202504;2143;9770,0;5022902,04;473640,39;3475347,13;2025-04-01
202504;2143;9820,0;82784,21;0,0;56113,99;2025-04-01
202504;2143;13290,0;9,35;193,03;6,07;2025-04-01
202504;2143;13770,0;4694082,5;299512,27;3477518,26;2025-04-01
202504;2143;13870,0;478,8;0,0;348,23;2025-04-01
202504;2143;13900,0;10386,63;0,0;5787,21;2025-04-01
202504;2143;16010,0;880852,77;3129,49;703231,36;2025-04-01
202503;2071;1180,0;855152,35;294360,48;188153,77;2025-03-01
202503;2071;1410,0;196099,28;2397,23;41680,61;2025-03-01
202606;3069;3510,0;353105,34;369908,12;97552,27;2026-06-01
202504;2577;9770,0;6479529,41;48261,0;5181352,59;2025-04-01
202504;2674;9290,0;1816,56;28,51;0,0;2025-04-01
202504;2674;9820,0;4911,44;238,08;0,0;2025-04-01
202504;2674;9930,0;7400,8;497,32;0,0;2025-04-01
202504;2542;9290,0;191,72;3946,98;-40,93;2025-04-01
202504;2542;13910,0;222390,510000009;9298,15000000002;2585595,34;2025-04-01
202512;3638;16010,0;2693478,17;-567,96;1914873,16;2025-12-01
202504;2542;9930,0;495163,27;1311,55999999999;117059,94;2025-04-01
202504;2542;13810,0;550420,310000001;12352,88;213325,04;2025-04-01
202504;2542;13690,0;1097343,02;126932,73;425686,84;2025-04-01
202504;2542;13290,0;87536,3699999999;892,690000000001;36094,89;2025-04-01
202504;2542;13840,0;790485,35;565466,4;293847,45;2025-04-01
202503;2798;6320,0;200498,84;1192120,76;56735,07;2025-03-01
202503;2798;6380,0;875306,77;28891,9;101443,11;2025-03-01
202503;2798;6520,0;243947,16;286651,93;73339,1;2025-03-01
202412;1481;1140,0;1292923,0;593653,55;474723,33;2024-12-01
202412;1481;1160,0;2569425,33;1229521,25;554342,16;2024-12-01
202412;1481;1180,0;2982287,21;-498917,06;816624,03;2024-12-01
202412;1481;1410,0;70307,27;-105381,4;17946,45;2024-12-01
202412;1481;1710,0;23132,72;209,4;11520,99;2024-12-01
202412;1481;3510,0;616365,22;938458,68;144893,68;2024-12-01
202412;1481;5200,0;279249,73;53481,61;51534,72;2024-12-01
202412;1481;5310,0;10326265,31;8664277,74;1952065,34;2024-12-01
202412;1481;5530,0;3364428,13;2614132,78;604860,32;2024-12-01
202412;1481;6280,0;1951,5;943145,75;373,95;2024-12-01
202412;1481;9290,0;39358,16;2795,94;19453,96;2024-12-01
202412;1481;9770,0;6007894,66;1163386,14;4217331,54;2024-12-01
202412;1481;9820,0;6914414,98;1714356,9;2724490,12;2024-12-01
202412;1481;9840,0;5038,01;-967,23;1147,53;2024-12-01
202412;1481;9900,0;15223,71;-37,48;5941,69;2024-12-01
202412;1481;9930,0;3473150,28;-77179,47;1938603,16;2024-12-01
202412;1481;10610,0;1979451,47;63533,81;693371,39;2024-12-01
202412;1481;10650,0;969588,4;198866,37;339186,73;2024-12-01
202501;2143;13290,0;67,95;0,0;44,17;2025-01-01
202501;2143;13770,0;4682989,96;237964,82;3595751,84;2025-01-01
202501;2143;13870,0;818,58;-17,79;608,96;2025-01-01
202501;2143;16010,0;865742,68;-74954,06;699098,18;2025-01-01
202501;2143;16020,0;1706,92;10299,61;1758,39;2025-01-01
202502;2143;1710,0;20096914,77;2365121,52;9893152,53;2025-02-01
202502;2143;1950,0;69286754,58;9220193,49;48639404,18;2025-02-01
202502;2143;5240,0;1050850,07;317749,31;513302,86;2025-02-01
202502;2143;5420,0;193523,57;129910,13;120008,57;2025-02-01
202502;2143;9290,0;184738,71;-231,26;137044,13;2025-02-01
202502;2143;9770,0;4859962,52;589064,97;3366073,95;2025-02-01
202502;2143;9820,0;71381,17;0,0;49670,37;2025-02-01
202502;2143;13290,0;51,04;0,0;33,17;2025-02-01
202502;2143;13770,0;4220735,44;344913,81;3189098,74;2025-02-01
202502;2143;13870,0;607,61;0,0;445,86;2025-02-01
202502;2143;16010,0;799511,86;-12773,84;652374,12;2025-02-01
202502;2143;16020,0;2958,53;344,95;3224,51;2025-02-01
202504;2241;1120,0;662,06;0,0;151,01;2025-04-01
202504;2241;5200,0;372,69999999997;0,0;8,13000000000002;2025-04-01
202504;2241;5310,0;228283,069999999;56655,92;59372,78;2025-04-01
202507;2241;5530,0;921269,0;562524,8;288014,54;2025-07-01
202501;2267;9290,0;0,0;5260,79;0,0;2025-01-01
202501;2267;9820,0;650741,65;-319811,7;144987,57;2025-01-01
202501;2267;9930,0;216249,57;44566,13;55776,21;2025-01-01
202506;2798;3510,0;2107593,45;413063,35;847116,97;2025-06-01
202506;2798;3780,0;13392029,93;5809026,8;3210984,01;2025-06-01
202506;2798;5530,0;632810,36;220465,91;144255,99;2025-06-01
202501;2275;9820,0;99736,37;1145,06;100,12;2025-01-01
202501;2275;9930,0;795678,16;668511,03;4375,88;2025-01-01
202501;2275;13810,0;49,35;0,0;19,74;2025-01-01
202501;2798;15280,0;9619,86;0,0;1346,65;2025-01-01
202501;2798;15350,0;1796,01;0,0;1414,1;2025-01-01
202501;2798;15970,0;26500,34;0,0;7110,75;2025-01-01
202502;6238;6380,0;31620,55;-17,84;31,59;2025-02-01
202502;2798;1180,0;1538007,59;1545306,24;542742,62;2025-02-01
202502;2798;1410,0;25807,38;319788,32;3364,89;2025-02-01
202502;2798;1670,0;46045,13;107654,88;9781,79;2025-02-01
202502;2798;1710,0;2636406,97;972945,28;583415,93;2025-02-01
202502;2798;1960,0;3227866,43;1082438,33;73916,72;2025-02-01
202502;2798;3100,0;7105597,96;252216,16;741415,63;2025-02-01
202502;2798;3130,0;919910,51;876728,1;211685,49;2025-02-01
202502;2798;3270,0;606423,96;29778,01;78565,12;2025-02-01
202502;2798;3510,0;2720318,15;863872,86;542537,93;2025-02-01
202502;2798;3780,0;12247833,62;3975852,53;2873321,07;2025-02-01
202502;2798;5530,0;561448,88;151942,49;129955,36;2025-02-01
202502;2798;6210,0;10275802,58;7156863,73;2317203,64;2025-02-01
202502;2798;6220,0;9684752,09;8798739,51;2771239,46;2025-02-01
202502;2798;6320,0;378844,22;1550835,48;83803,07;2025-02-01
202502;2798;6380,0;790599,67;475332,5;221208,66;2025-02-01
202502;2798;6520,0;261787,03;6373881,75;78721,29;2025-02-01
202502;2798;6540,0;12453455,89;13569776,82;3597012,94;2025-02-01
202502;2798;6550,0;11779038,55;17631306,66;3016744,36;2025-02-01
202502;2798;6560,0;64149,42;50928,12;16217,86;2025-02-01
202502;2798;7460,0;3506,26;0,0;1042,78;2025-02-01
202502;2798;7750,0;2508356,93;569991,85;675707,26;2025-02-01
202502;2798;7760,0;214737,37;11521,04;74560,9;2025-02-01
202502;2798;9290,0;417,06;5060,08;0,0;2025-02-01
202502;2798;9770,0;345492,45;130343,8;277098,95;2025-02-01
202502;2798;9820,0;34663,53;4640,08;12860,39;2025-02-01
202502;2798;9930,0;57601,51;14087,71;67715,79;2025-02-01
202502;2798;11300,0;65813,99;120,0;10779,73;2025-02-01
202512;1091;13810,0;53,94;0,0;11,08;2025-12-01
202504;2852;1960,0;43465650,93;21178157,71;3842649,13;2025-04-01
202504;2852;3100,0;2640600,16;216107,02;453376,95;2025-04-01
202504;2852;3130,0;391391,26;2559,49;26115,39;2025-04-01
202504;2852;3270,0;743630,17;0,0;158532,9;2025-04-01
202412;5045;5230,0;0,0;6816,21;0,0;2024-12-01
202505;4367;13290,0;4344804,5;149669,21;966686,1;2025-05-01
202503;2119;9900,0;976,19;3600,0;224,53;2025-03-01
202503;2119;9930,0;1473324,28;564967,17;371983,34;2025-03-01
202501;3794;1140,0;-1834,29;207,73;-1496,32;2025-01-01
202501;3794;1180,0;0,0;1577,69;0,0;2025-01-01
202501;3794;3270,0;2684,75;0,0;-417,86;2025-01-01
202501;3794;5240,0;13620,04;0,0;0,0;2025-01-01
202501;3786;9820,0;69394,38;-417,78;5529,24;2025-01-01
202501;3786;9930,0;532712,2;454418,98;105899,93;2025-01-01
202501;3786;13810,0;55,26;2,64;12,3;2025-01-01
202502;3786;5200,0;25,11;56,79;0,0;2025-02-01
202502;3786;5530,0;416,71;355,85;0,04;2025-02-01
202502;3786;9820,0;86761,76;4327,61;9787,66;2025-02-01
202502;3786;9930,0;566020,29;288404,61;120210,6;2025-02-01
202502;3786;13810,0;50,18;17,57;11,17;2025-02-01
202502;3786;13910,0;1013,99;217,38;155,18;2025-02-01
202505;4367;13810,0;16482768,28;-4561486,96;5119728,57;2025-05-01
202511;1007;9290,0;180798,93;146340,68;30575,78;2025-11-01
202511;1007;9690,0;8644,78;1600,24;1784,94;2025-11-01
202407;5886;7760,0;1187024,87;825396,17;284052,64;2024-07-01
202506;1546;5530,0;894647,25;743409,82;144107,71;2025-06-01
202501;1805;9930,0;25829,81;64051,71;5419,41;2025-01-01
202502;4600;1180,0;17100,01;6978,77;3683,02;2025-02-01
202502;4600;1670,0;3148,21;-6304,92;39,54;2025-02-01
202502;4600;1710,0;164236,26;242246,68;35294,47;2025-02-01
202502;4600;1960,0;297718,05;-109858,53;159714,29;2025-02-01
202502;4600;5200,0;105902,29;10118,42;18666,62;2025-02-01
202502;4600;5310,0;1045274,79;-26380,15;109378,54;2025-02-01
202502;4928;3510,0;6172121,24;863341,83;731624,87;2025-02-01
202502;4928;3780,0;377088,66;314455,5;47262,96;2025-02-01
202502;4928;6210,0;5188489,63;3964433,33;682723,66;2025-02-01
202502;4928;6220,0;2913203,67;3298551,0;421417,98;2025-02-01
202502;4928;6320,0;4619,94;-202718,51;1034,99;2025-02-01
202502;4928;6380,0;369,98;0,0;10,37;2025-02-01
202502;4928;6540,0;1048926,11;2723989,3;266359,84;2025-02-01
202502;4928;6550,0;831355,99;631165,94;214080,22;2025-02-01
202502;4928;9690,0;17897,82;147680,58;1,81;2025-02-01
202502;4928;9770,0;7846,55;10229,61;6881,79;2025-02-01
202502;4928;9820,0;203047,48;33584,47;17900,53;2025-02-01
202502;4928;9930,0;4750056,64;3627066,37;487792,74;2025-02-01
202502;4928;13690,0;7547850,0;6664572,46;878480,39;2025-02-01
202502;4928;13810,0;57830,98;-24916,1;15078,12;2025-02-01
202502;4928;15280,0;6984990,31;2276803,41;219634,17;2025-02-01
202502;4928;15350,0;9980134,59;7400708,23;456778,75;2025-02-01
202502;4928;15370,0;3856511,44;4007844,26;342635,5;2025-02-01
202502;4928;15970,0;3954,48;0,0;146,01;2025-02-01
202502;4928;17340,0;12534247,39;29120,77;181705,65;2025-02-01
202501;4952;5310,0;100179251,3;59236574,63;24034188,48;2025-01-01
202501;4952;5420,0;17527263,14;11588492,76;3966594,18;2025-01-01
202501;4952;5530,0;16534781,02;8346184,98;3411090,28;2025-01-01
202502;4952;5310,0;91539171,28;57035558,35;21546758,79;2025-02-01
202502;4952;5420,0;15980933,22;11562853,11;3628122,14;2025-02-01
202502;4952;5530,0;15304365,69;10461590,53;3167206,25;2025-02-01
202501;5045;1140,0;8424,87;6437,45;2244,74;2025-01-01
202501;5045;1160,0;0,0;0,01;0,0;2025-01-01
202501;5045;1180,0;64708,49;68438,19;11475,21;2025-01-01
202501;5045;1710,0;596719,38;2994,4;117122,34;2025-01-01
202501;5045;1950,0;572706,91;82216,16;352368,65;2025-01-01
202501;5045;1960,0;0,0;5425,24;0,0;2025-01-01
202604;3786;9820,0;43537,23;-3048,76;10958,55;2026-04-01
202604;3786;9930,0;886599,54;-150848,91;213334,54;2026-04-01
202501;5118;4350,0;0,0;615,52;0,0;2025-01-01
202501;5118;5530,0;0,0;9306,13;0,0;2025-01-01
202501;5118;1140,0;0,0;156508,51;0,0;2025-01-01
202501;5118;1710,0;0,0;17,38;0,0;2025-01-01
202504;3646;9770,0;24801411,79;1114696,49;17154285,05;2025-04-01
202504;3646;9820,0;7084952,04;1713452,56;4157224,07;2025-04-01
202504;3646;9930,0;14830496,54;5871361,15;7920818,18;2025-04-01
202504;3646;10610,0;92936,86;199834,09;11893,43;2025-04-01
202504;3646;10650,0;39330,19;-27097,02;5111,58;2025-04-01
202504;3646;11010,0;0,0;499999,99;1578,74;2025-04-01
202312;2275;16010,0;994700,12;-26157,6;40998,96;2023-12-01
202406;2275;9820,0;199472,74;15415,69;200,24;2024-06-01
202406;2275;9930,0;1913228,59;-1622172,69;15497,55;2024-06-01
202406;2275;16010,0;0,0;1940397,95;0,0;2024-06-01
202403;2852;1140,0;183394,36;9348,86;61828,94;2024-03-01
202403;2852;1160,0;1687866,48;1154667,64;388924,74;2024-03-01
202403;2852;1180,0;3747014,57;-1879891,51;885975,38;2024-03-01
202403;2852;1410,0;5188789,03;616256,18;309545,96;2024-03-01
202403;2852;1670,0;5346198,96;-857599,67;684854,2;2024-03-01
202403;2852;1710,0;5808196,21;222133,65;2556966,78;2024-03-01
202403;2852;1950,0;5188924,62;465364,96;3200113,91;2024-03-01
202403;2852;1960,0;29928974,24;20846329,99;3269108,33;2024-03-01
202504;3646;11620,0;11084,02;0,0;3325,83;2025-04-01
202504;3646;13810,0;1268000,14;-23045,54;979331,26;2025-04-01
202504;3646;13900,0;1898673,21;-15363,69;1243619,58;2025-04-01
202504;3646;13910,0;352,06;0,0;71,61;2025-04-01
202504;3646;15280,0;-20162,45;196505,43;72593,56;2025-04-01
202504;3646;15350,0;3417987,64;559354,64;336165,27;2025-04-01
202504;3646;15370,0;651972,2;1965729,43;67360,08;2025-04-01
202403;2852;7760,0;1148286,86;150272,65;262380,56;2024-03-01
202403;2852;9290,0;975,25;0,0;223,25;2024-03-01
202403;2852;9690,0;580291,49;621482,4;242952,56;2024-03-01
202403;2852;9770,0;69426,53;-9353,7;30155,49;2024-03-01
202403;2852;9820,0;23702,37;124446,1;6999,48;2024-03-01
202403;2852;9930,0;2605164,82;1983223,67;815010,5;2024-03-01
202403;2852;11010,0;112129,76;-8467,71;10301,45;2024-03-01
202403;2852;11300,0;2428452,34;1336303,3;880434,86;2024-03-01
202403;2852;11620,0;4725850,51;2536884,43;1724603,43;2024-03-01
202403;2852;13290,0;205223,34;15705,91;86209,49;2024-03-01
202403;2852;13690,0;4561984,08;4580798,77;75525,52;2024-03-01
202403;2852;13770,0;4428705,98;52562,16;2660464,14;2024-03-01
202403;2852;13870,0;105088,2;59565,8;-58391,1;2024-03-01
202403;2852;14170,0;766298,83;2290048,69;99368,89;2024-03-01
202403;2852;14330,0;5299550,49;4470357,16;606310,77;2024-03-01
202403;2852;15280,0;387370,65;855390,29;53483,83;2024-03-01
202403;2852;15350,0;4078970,63;940679,7;467418,65;2024-03-01
202403;2852;15370,0;1130133,14;1863109,41;105105,95;2024-03-01
202403;2852;15970,0;70441,68;-2768965,3;16072,05;2024-03-01
202403;2852;16010,0;3456914,3;745201,16;1547605,9;2024-03-01
202403;2852;16020,0;1466776,3;6879,01;660416,91;2024-03-01
202403;2852;17340,0;55978,58;0,0;4166,98;2024-03-01
202412;3182;1140,0;6398545,18;959361,92;1956782,07;2024-12-01
202502;3182;1140,0;4438910,63;926763,9;1534036,62;2025-02-01
202502;3182;5200,0;0,0;769,06;0,0;2025-02-01
202502;3182;5310,0;0,0;144416,56;0,0;2025-02-01
202502;3182;5420,0;0,0;4,73;0,0;2025-02-01
202502;3182;5530,0;0,0;1150663,35;0,0;2025-02-01
202412;4715;13770,0;633673,959999999;492509,22;88335,19;2024-12-01
202412;4715;13910,0;81,81;0,0;0,01;2024-12-01
202401;5070;9290,0;18730834,13;707191,51;8780010,02;2024-01-01
202401;5070;9770,0;176713871,36;13906212,54;106284971,2;2024-01-01
202401;5070;9800,0;0,0;128,85;0,0;2024-01-01
202401;5070;9820,0;106578415,95;11164142,09;59064824,44;2024-01-01
202401;5070;9840,0;14966878,16;1511380,89;6172447,37;2024-01-01
202401;5070;9900,0;3368039,31;259062,51;1474641,39;2024-01-01
202401;5070;9930,0;111299161,46;34589917,07;46399173,69;2024-01-01
202401;5070;11980,0;4266391,1;-43072,28;2521007,36;2024-01-01
202401;5070;13690,0;1015933,4;348815,0;362572,84;2024-01-01
202401;5070;13770,0;2005257,79;441175,8;1280031,43;2024-01-01
202401;5070;13870,0;5682,61;0,0;2273,05;2024-01-01
202401;5070;13900,0;363,61;0,0;145,44;2024-01-01
202402;5070;9290,0;18442169,76;880474,72;8555086,25;2024-02-01
202402;5070;9770,0;163015910,61;13780866,99;101831205,96;2024-02-01
202402;5070;9820,0;103802913,13;13997221,83;57996331,58;2024-02-01
202402;5070;9840,0;14123826,95;1195082,15;5848034,43;2024-02-01
202402;5070;9900,0;3276953,81;147678,25;1438536,67;2024-02-01
202402;5070;9930,0;104591999,1;32222657,77;43572323,27;2024-02-01
202402;5070;11980,0;3954853,82;-10560,87;2336173,58;2024-02-01
202402;5070;13690,0;648693,68;222501,93;231507,43;2024-02-01
202402;5070;13770,0;1709060,72;239831,49;1085921,91;2024-02-01
202402;5070;13870,0;4775,2;2870,31;1910,09;2024-02-01
202502;6653;13910,0;78833,88;2158,26;29844,05;2025-02-01
202503;9938;9770,0;32141229,63;1802578,95;8379115,96;2025-03-01
202503;9938;9820,0;6213375,83;-73623,0;941814,83;2025-03-01
202503;9938;9840,0;41463,76;78,0;6197,79;2025-03-01
202503;9938;9870,0;335,69;0,0;147,71;2025-03-01
202503;9938;9930,0;1179173,59;-397392,69;97128,95;2025-03-01
202503;9938;11980,0;1241760,1;6372,0;210964,5;2025-03-01
202506;1571;3130,0;124430,06;0,0;8895,18;2025-06-01
202506;1571;3270,0;231256,6;0,0;37188,02;2025-06-01
202506;1571;3510,0;10415770,67;2762857,83;995565,42;2025-06-01
202506;1571;3780,0;908322,33;255636,93;84647,81;2025-06-01
202509;9938;9840,0;55851,97;5,0;8811,84;2025-09-01
202506;1571;6210,0;5344535,36;-65701,51;384823,88;2025-06-01
202504;1490;1710,0;3360274,86;3038278,48;899806,22;2025-04-01
202504;1490;3100,0;64737,74;131380,5;13906,63;2025-04-01
202504;1490;3510,0;2437241,39;1183556,39;640841,49;2025-04-01
202504;1490;3780,0;187045,96;-169429,08;41291,7;2025-04-01
202504;1490;5200,0;882636,06;23564,71;332219,97;2025-04-01
202504;1490;5310,0;3072254,71;2592497,27;518883,53;2025-04-01
202504;1490;5530,0;7089988,8;7590658,01;1180716,18;2025-04-01
202504;1490;6210,0;863241,46;255782,01;265622,77;2025-04-01
202504;1490;6220,0;2744593,89;705492,21;918514,26;2025-04-01
202504;1490;6230,0;8516421,89;8515138,64;2979454,15;2025-04-01
202504;1490;6280,0;12292809,21;8440687,26;3832816,66;2025-04-01
202504;1490;6380,0;625,59;-29,62;17,51;2025-04-01
202504;1490;6540,0;4324417,52;5383625,12;1547282,09;2025-04-01
202504;1490;6550,0;3089629,41;1487671,04;1101250,61;2025-04-01
202503;1414;6320,0;340202,17;-5712,81;61469,48;2025-03-01
202503;1414;6520,0;146760,57;60302,01;40791,46;2025-03-01
202503;1414;6540,0;3409704,83;1986510,64;1209673,49;2025-03-01
202503;1414;6550,0;2202266,35;3159073,85;913540,57;2025-03-01
202503;1414;7400,0;0,0;1991419,62;0,0;2025-03-01
202503;1414;7450,0;0,0;222161,59;0,0;2025-03-01
202503;1414;7460,0;255528,06;18590864,69;58490,27;2025-03-01
202503;1414;7750,0;717111,6;-6427797,97;130299,2;2025-03-01
202503;1414;7760,0;2866994,34;-18137946,02;643569,07;2025-03-01
202503;1414;9820,0;457675,29;653738,31;137308,87;2025-03-01
202503;1414;9930,0;128357,88;1060933,5;14757,68;2025-03-01
202503;1414;11300,0;72750,2;14618,1;14351,68;2025-03-01
202504;1490;6560,0;21894,44;1734,71;6520,23;2025-04-01
202504;1490;7750,0;1930158,26;569086,55;748109,37;2025-04-01
202504;1490;7760,0;1126265,72;-34916,68;423182,9;2025-04-01
202504;1490;9820,0;285844,86;162836,47;89018,84;2025-04-01
202504;1490;9930,0;66058,93;80437,69;24240,02;2025-04-01
202504;1490;11010,0;32266602,98;-9108961,31;2901930,35;2025-04-01
202504;1490;11110,0;7905718,5;1286488,62;738859,48;2025-04-01
202504;1490;11300,0;3739298,78;4331985,36;875146,49;2025-04-01
202504;1490;11620,0;3003689,7;5092796,13;790752,43;2025-04-01
202504;1490;13810,0;9328,26;-317,94;2398,62;2025-04-01
202504;1490;14330,0;5362174,42;3439379,92;1177845,97;2025-04-01
202504;1490;15280,0;384266,05;-100449,42;46600,89;2025-04-01
202504;1490;15350,0;3620708,32;-769887,55;418501,3;2025-04-01
202504;1490;15370,0;79966,43;-13831,02;8523,5;2025-04-01
202504;1490;15970,0;418003,76;-87740,24;67122,48;2025-04-01
202503;1554;9770,0;128113,99;2506,92;6405,7;2025-03-01
202503;1554;9820,0;3985,43;0,0;171,05;2025-03-01
202503;1554;9930,0;1085096,33;-888,28;543676,89;2025-03-01
202503;1554;16010,0;1004503,34;-597,97;141866,9;2025-03-01
202503;1546;5200,0;471807,26;14552,14;9619,53;2025-03-01
202503;1546;5310,0;3097685,73;1528081,82;166945,63;2025-03-01
202503;1546;5530,0;452448,52;782705,8;39558,17;2025-03-01
202503;1546;9930,0;90,69;-160,33;9,08;2025-03-01
202503;1571;1180,0;364404,51;-31368,0;42048,71;2025-03-01
202503;1571;1410,0;5260,35;0,0;14,85;2025-03-01
202503;1571;1670,0;-1091457,71;32670,39;72415,96;2025-03-01
202503;1571;1710,0;579916,52;-4044,48;103311,93;2025-03-01
202503;1571;1960,0;101800670,83;13908978,61;4761664,1;2025-03-01
202503;1571;3100,0;2088957,03;154730,77;205089,34;2025-03-01
202503;1571;3130,0;105950,76;-64132,0;12553,31;2025-03-01
202503;1571;3270,0;236964,57;0,0;38286,98;2025-03-01
202503;1571;3510,0;10586125,92;1464760,91;1039743,19;2025-03-01
202503;1571;3780,0;922320,97;273870,7;81360,65;2025-03-01
202503;1571;6210,0;6990473,83;-3663,33;451242,3;2025-03-01
202503;1571;6220,0;2525746,06;-322398,65;1103543,35;2025-03-01
202503;1571;6520,0;23100,0;0,0;2,31;2025-03-01
202503;1571;6540,0;4348237,21;4005450,71;980189,11;2025-03-01
202503;1571;6550,0;3584758,06;800146,99;790959,22;2025-03-01
202503;1571;6560,0;0,0;747,56;0,0;2025-03-01
202503;1571;6580,0;23059,77;0,0;6353,08;2025-03-01
202503;4782;11010,0;6204179,36;1402293,44;659219,47;2025-03-01
202502;5495;9770,0;35066736,93;1966789,84;24824027,45;2025-02-01
202502;5495;9800,0;156867,37;414547,26;23530,11;2025-02-01
202502;5495;9810,0;0,0;3000,0;0,0;2025-02-01
202502;5495;9820,0;9965881,34;3016034,44;6118698,23;2025-02-01
202412;2062;1950,0;41524696,75;3364331,15;26625588,82;2024-12-01
202412;1970;1140,0;522050,31;225850,12;146218,99;2024-12-01
202412;1970;1180,0;921095,53;-503671,19;174941,85;2024-12-01
202412;1970;1410,0;58146,59;147,95;8001,06;2024-12-01
202412;1970;3100,0;625218,73;4,0;61120,96;2024-12-01
202412;1970;3510,0;33410,24;-6781,67;6454,47;2024-12-01
202412;1970;3780,0;5752856,3;-1363217,31;1119807,74;2024-12-01
202412;1864;7460,0;6036,16;0,0;784,7;2024-12-01
202412;1864;7750,0;78374,22;0,0;10188,65;2024-12-01
202502;5495;9840,0;26248,0;0,0;10207,3;2025-02-01
202412;2071;1180,0;683274,61;157373,5;152164,32;2024-12-01
202412;2071;1410,0;119286,32;3853,82;21522,55;2024-12-01
202412;2071;1670,0;455792,2;-69668,19;103879,62;2024-12-01
202412;2071;1710,0;33186,05;785,87;5870,47;2024-12-01
202412;2054;9820,0;-6211,92;1260,67;1286,92;2024-12-01
202412;2054;9930,0;-50402,79;14459,8;10569,08;2024-12-01
202412;2071;1960,0;1584636,58;-761376,78;296038,95;2024-12-01
202412;1937;9770,0;8672,71;-362,03;307,54;2024-12-01
202412;1937;13910,0;172,42;0,0;0,0;2024-12-01
202412;2119;1140,0;10114,47;0,0;4453,41;2024-12-01
202412;2119;1710,0;36510,26;27920,99;6075,15;2024-12-01
